Recency,Frequency,AIT,Average Order Value,is_using_app,has_acc_manager,Cross_category_Count,Avg_Spend_Last_90,Spending_Velocity,probability_alive,T,churn_label,price_group,item_category,Monetary,Is_credit_limit
86,3,331.0,4349.5,No,Yes,3,4397.0,1.010920795493735,0.9431014046452446,729.0,1,SEG_1,CAT_2,238669.89522013985,0
312,1,0.0,34483.0,No,Yes,1,,0.0,1.0,293.0,0,SEG_1,CAT_6,397982.98423098266,0
307,9,3.875,98957.35294117648,No,Yes,7,,0.0,0.0010602250917471,319.0,1,SEG_1,CAT_2,8133053.075607196,0
85,7,161.5,26411.714285714286,No,Yes,1,32900.0,1.245659393559135,0.9625215304908998,1035.0,1,SEG_1,CAT_2,1200742.5730230145,0
227,10,91.0,52268.69230769231,No,Yes,2,,0.0,0.8633737673185519,1027.0,1,SEG_1,CAT_3,3447158.8907393366,0
203,5,155.0,45845.41666666666,No,Yes,6,,0.0,0.9041663769006616,804.0,1,SEG_2,CAT_4,2861770.5587632805,0
191,10,15.77777777777778,47153.86666666667,No,Yes,5,,0.0,0.0923857695211762,314.0,1,SEG_1,CAT_2,6749612.122793554,0
336,2,1.0,121011.25,No,Yes,2,,0.0,0.1789100048496548,318.0,1,SEG_1,CAT_3,2587396.163413832,0
184,4,51.333333333333336,24623.25,No,Yes,2,,0.0,0.7889757945129452,319.0,1,SEG_2,CAT_6,790728.281851591,0
164,3,112.5,42956.25,No,Yes,3,94875.0,2.208642514185945,0.8630706015497283,370.0,1,SEG_2,CAT_2,1144139.186115674,0
190,5,23.0,36423.769230769234,No,Yes,8,,0.0,0.484323081461594,263.0,0,SEG_1,CAT_6,2546637.8625370027,0
251,2,73.0,257859.5,No,Yes,3,,0.0,0.6909605638372612,305.0,1,SEG_1,CAT_6,4972779.851809574,0
396,2,454.0,4008.5,No,Yes,1,,0.0,0.865364936523172,831.0,1,SEG_1,CAT_2,148640.15407368058,0
101,9,120.875,20087.9,No,Yes,3,513.0,0.0255377615380403,0.9605986625755604,1049.0,1,SEG_3,CAT_6,1272884.7301731068,0
81,12,84.9090909090909,19242.61111111111,No,Yes,7,18342.0,0.95319704244342,0.9672385117280916,996.0,1,SEG_1,CAT_3,1963169.8946796393,0
188,6,29.4,30537.125,No,Yes,5,,0.0,0.4162774753571927,316.0,1,SEG_1,CAT_6,1501577.3197232375,1
112,4,68.33333333333333,32617.2,No,Yes,2,30339.0,0.93015341598911,0.8813024861404357,298.0,1,SEG_1,CAT_2,1095449.6919008943,0
102,77,13.144736842105264,17959.352272727272,No,Yes,9,11227.5,0.6251617446721542,0.6464953866881129,1082.0,0,SEG_1,CAT_3,7523707.389288821,0
98,24,4.521739130434782,34942.27777777778,No,Yes,7,34840.48,0.9970866874098712,0.0073442344846101,183.0,0,SEG_1,CAT_6,6084802.039885767,1
235,6,20.4,77028.35294117648,No,Yes,6,,0.0,0.1087574149716578,318.0,1,SEG_2,CAT_3,6271839.500955175,0
212,1,0.0,12845.0,No,Yes,1,,0.0,1.0,193.0,1,SEG_1,CAT_2,197302.80129825688,0
150,1,0.0,35905.5,No,Yes,2,35905.5,1.0,1.0,131.0,1,SEG_1,CAT_2,647048.453649886,1
323,1,0.0,4660.0,No,Yes,2,,0.0,1.0,304.0,1,SEG_1,CAT_2,159275.9658295,0
213,5,22.25,48741.2,Yes,Yes,3,,0.0,0.4002512524814636,283.0,1,SEG_1,CAT_2,1499436.9128810496,1
130,10,99.33333333333331,8611.9,No,Yes,3,11400.0,1.323749695189215,0.9463255784516724,1005.0,1,SEG_1,CAT_2,743143.3312656523,0
161,3,452.0,12231.333333333334,No,Yes,3,7500.0,0.6131792663650733,0.9357327988630124,1046.0,1,SEG_1,CAT_6,418067.82888217573,0
84,44,22.232558139534884,11745.172413793103,No,Yes,6,13949.6,1.1876879715803998,0.931769829648874,1021.0,0,SEG_1,CAT_3,3462223.3928422597,1
979,2,99.0,7672.666666666667,No,Yes,2,,0.0,0.3199040803198157,1059.0,1,SEG_1,CAT_2,300472.88842775027,1
207,2,27.0,25275.5,No,Yes,1,,0.0,0.5653523182782321,215.0,1,SEG_1,CAT_9,5638858.242447586,0
332,1,0.0,69034.2,No,Yes,4,,0.0,1.0,313.0,1,SEG_1,CAT_6,1959602.2314755186,0
102,6,18.6,5855.0,No,Yes,2,7974.333333333333,1.361969826359237,0.6247701969279799,176.0,0,SEG_1,CAT_2,404575.4763784663,1
303,1,0.0,10083.0,No,Yes,1,,0.0,1.0,284.0,1,SEG_1,CAT_3,166301.69138924897,0
87,65,15.953125,60572.52941176471,No,Yes,12,220720.86666666667,3.643910346986387,0.8495419851231377,1089.0,0,SEG_1,CAT_3,28948296.390606705,1
270,1,0.0,102306.44444444444,No,Yes,8,,0.0,1.0,251.0,1,SEG_1,CAT_6,4534908.014809677,0
884,8,32.714285714285715,4890.375,No,Yes,3,,0.0,0.0005080278544092,1094.0,1,SEG_1,CAT_2,436109.5282180898,0
106,4,64.0,45862.11111111111,No,Yes,4,49167.0,1.0720614208291035,0.896477908269607,279.0,1,SEG_1,CAT_6,2252381.8685380057,0
91,2,203.0,113460.33333333331,No,Yes,6,30000.0,0.2644095880792406,0.9137584813925962,275.0,1,SEG_2,CAT_6,4917927.554074175,0
723,3,153.0,16207.0,No,Yes,1,,0.0,0.5099564002583886,1010.0,1,SEG_1,CAT_2,506253.24105324235,0
87,3,122.5,121246.42857142857,No,Yes,5,10000.0,0.0824766561607116,0.9211506716381084,313.0,1,SEG_1,CAT_6,4225927.889270656,0
128,40,24.97435897435897,23262.51923076923,No,Yes,9,24978.75,1.073776651282064,0.7704650644378072,1083.0,0,SEG_1,CAT_4,5894665.035277887,0
163,5,31.25,25466.625,No,Yes,4,9914.0,0.3892938306509009,0.5650501273613268,269.0,0,SEG_1,CAT_6,1290542.192898297,0
326,2,592.0,23789.75,No,Yes,3,,0.0,0.895727782754519,899.0,1,SEG_1,CAT_4,777948.6985121131,0
88,10,113.11111111111111,15400.5,No,Yes,3,1040.0,0.0675302749910717,0.9661758039323324,1087.0,0,SEG_1,CAT_1,1066091.5932558645,0
85,8,32.285714285714285,7750.222222222223,No,Yes,3,9957.0,1.2847373552012844,0.8794763943319353,292.0,1,SEG_1,CAT_6,638014.4664710796,0
88,54,18.92452830188679,29265.884057971016,No,Yes,10,9981.0,0.3410455662377819,0.923815943892923,1072.0,1,SEG_1,CAT_3,9389364.567672271,0
330,1,0.0,118608.0,No,Yes,1,,0.0,1.0,311.0,1,SEG_1,CAT_2,894778.996945499,0
109,4,73.33333333333333,59375.25,No,Yes,1,21983.0,0.3702384411013006,0.8911935695944053,310.0,0,SEG_1,CAT_2,1459821.266543231,0
268,3,13.5,132276.8,No,Yes,4,,0.0,0.1601930632259537,276.0,1,SEG_1,CAT_3,6326514.478058461,0
253,3,36.5,119846.0,No,Yes,5,,0.0,0.4505120829653998,307.0,1,SEG_1,CAT_2,5257378.063173442,0
105,2,598.0,17802.0,No,Yes,2,26983.0,1.5157285698236154,0.9308868645240764,684.0,1,SEG_2,CAT_6,408629.70787587145,0
129,69,14.220588235294118,14818.337837837838,No,Yes,5,22264.571428571428,1.5025012705352168,0.2858015526423867,1077.0,0,SEG_2,CAT_2,5373103.557416115,0
336,9,89.25,2605.0,No,Yes,4,,0.0,0.7857836359109963,1031.0,0,SEG_2,CAT_10,302950.6113474293,0
301,2,7.0,44246.6,No,Yes,5,,0.0,0.2661945270578232,289.0,1,SEG_1,CAT_6,1367331.4062135087,0
115,23,42.27272727272727,8366.105263157895,No,Yes,8,2264.0,0.2706157678854525,0.9273714271049728,1026.0,0,SEG_2,CAT_6,1829682.0825923425,0
871,3,106.5,5483.666666666667,No,Yes,2,,0.0,0.2744975057045791,1065.0,1,SEG_2,CAT_2,230628.3195000428,0
318,7,115.5,3127.8571428571427,No,Yes,2,,0.0,0.7954426401575808,992.0,1,SEG_1,CAT_5,289865.6908641891,0
86,16,67.2,45462.73684210526,No,Yes,7,7528.666666666667,0.1656008236550774,0.967741421172266,1075.0,0,SEG_2,CAT_3,4268423.446735326,0
602,7,79.83333333333333,9569.0,No,Yes,3,,0.0,0.1915439090504985,1062.0,1,SEG_1,CAT_6,623457.5762885546,0
120,16,61.6,6145.476190476191,No,Yes,2,7328.0,1.1924218356514664,0.9427390207936844,1025.0,1,SEG_1,CAT_2,950960.1360122892,0
297,11,79.7,25402.93023255814,No,Yes,6,,0.0,0.760948282398481,1075.0,1,SEG_1,CAT_3,5339667.776340024,0
83,5,59.75,50802.142857142855,No,Yes,2,63416.0,1.2482938008801654,0.9166630105332122,303.0,0,SEG_1,CAT_2,1998438.514925607,0
823,1,0.0,18276.0,No,Yes,1,,0.0,1.0,804.0,1,SEG_1,CAT_2,250335.4645428218,0
571,2,355.0,73362.0,No,Yes,2,,0.0,0.7926750412254258,907.0,1,SEG_1,CAT_3,1032174.175003926,0
83,18,60.35294117647059,36205.7,No,Yes,7,30528.666666666668,0.8432005641837244,0.9693945051197238,1090.0,0,SEG_1,CAT_10,3670579.434824299,1
133,1,0.0,483791.0,No,Yes,3,483791.0,1.0,1.0,114.0,1,SEG_4,CAT_5,6958297.8358963495,0
323,1,0.0,172900.0,No,Yes,1,,0.0,1.0,304.0,1,SEG_1,CAT_6,1153325.163928274,0
1054,1,0.0,29741.0,No,Yes,1,,0.0,1.0,1035.0,1,SEG_1,CAT_2,360048.6474543165,0
93,19,10.833333333333334,31713.23076923077,No,Yes,9,17421.5,0.5493448500019404,0.396357805611652,269.0,0,SEG_1,CAT_3,4102403.3891350674,0
288,29,28.214285714285715,33051.23684210526,No,Yes,9,,0.0,0.076355713825664,1059.0,1,SEG_1,CAT_3,6083589.960112071,0
298,1,0.0,57675.0,No,Yes,5,,0.0,1.0,279.0,1,SEG_2,CAT_9,1961204.5060662888,0
150,7,28.83333333333333,9396.875,No,Yes,5,14758.5,1.570575324243432,0.6607768386368802,304.0,0,SEG_1,CAT_8,666121.6545231913,0
94,6,14.8,12877.533333333333,Yes,Yes,4,12877.533333333333,1.0,0.5801991756014544,149.0,0,SEG_1,CAT_3,1233181.944459979,0
408,2,600.0,17050.0,No,Yes,2,,0.0,0.882834190519305,989.0,1,SEG_1,CAT_3,393634.7698133797,0
105,78,13.051948051948052,54132.025,No,Yes,8,45403.4358974359,0.8387536933531656,0.5962321690757035,1091.0,0,SEG_2,CAT_3,34029939.355039805,0
269,6,163.2,22402.36363636364,No,Yes,7,,0.0,0.8890476197903517,1066.0,1,SEG_2,CAT_4,1514507.5904200862,1
172,3,15.0,2902823.333333333,No,Yes,1,1617166.0,0.5571010751601602,0.3723913588916466,183.0,1,SEG_2,CAT_1,34345685.51706422,0
898,3,18.5,89673.0,No,Yes,2,,0.0,0.1568115359962963,916.0,1,SEG_2,CAT_3,2020280.531028184,0
226,2,61.0,11250.0,No,Yes,1,,0.0,0.6861146541556491,268.0,1,SEG_1,CAT_2,296642.0200459313,0
156,1,0.0,313920.0,No,Yes,1,313920.0,1.0,1.0,137.0,1,SEG_1,CAT_3,1818551.4345500043,0
496,1,0.0,23490.0,No,Yes,1,,0.0,1.0,477.0,1,SEG_2,CAT_6,303564.8547160174,0
154,1,0.0,3600.0,Yes,Yes,1,3600.0,1.0,1.0,135.0,0,SEG_1,CAT_10,88891.21080111951,0
217,4,26.33333333333333,558536.125,No,Yes,0,,0.0,0.337980362427855,277.0,0,SEG_4,CAT_15,18839266.351409253,1
101,11,21.8,69914.0,No,Yes,7,64940.625,0.9288643905369454,0.759358703012793,300.0,0,SEG_1,CAT_2,6086657.877845636,0
202,3,57.0,14521.5,No,Yes,2,,0.0,0.694057630200956,297.0,1,SEG_1,CAT_1,746922.603598181,0
311,1,0.0,6896.5,No,Yes,2,,0.0,1.0,292.0,0,SEG_1,CAT_2,212016.28760095526,0
662,1,0.0,144916.66666666666,No,Yes,2,,0.0,1.0,643.0,1,SEG_2,CAT_3,2367150.419796026,0
275,29,26.785714285714285,81549.1264367816,No,Yes,10,,0.0,0.2196280554092667,1006.0,1,SEG_2,CAT_6,28313980.063773,0
86,1,0.0,35720.0,Yes,Yes,1,35720.0,1.0,1.0,67.0,1,SEG_1,CAT_6,409524.83050816593,0
178,1,0.0,15005.0,No,Yes,2,15005.0,1.0,1.0,159.0,0,SEG_2,CAT_6,361746.2077552406,0
294,1,0.0,1833.3333333333333,No,Yes,3,,0.0,1.0,275.0,1,SEG_1,CAT_9,112808.49047066609,0
259,16,40.333333333333336,39156.96296296296,Yes,Yes,8,,0.0,0.3375055324599266,845.0,1,SEG_1,CAT_3,5144224.448078765,0
316,1,0.0,26600.0,No,Yes,1,,0.0,1.0,297.0,1,SEG_1,CAT_3,329997.1851972449,0
154,3,78.0,286049.3571428572,No,Yes,11,432582.3333333333,1.5122646582886583,0.8282616788339559,291.0,0,SEG_1,CAT_6,17047701.923717313,0
141,1,0.0,40282.333333333336,No,Yes,0,40282.333333333336,1.0,1.0,122.0,1,SEG_1,CAT_15,901724.5939716109,0
101,26,38.36,5344.481481481482,No,Yes,5,5377.8,1.0062341910312471,0.943837069292078,1041.0,1,SEG_1,CAT_2,1021241.5263606854,0
119,5,49.0,83982.22222222222,No,Yes,4,212760.0,2.533393310753598,0.8412679375382136,296.0,1,SEG_1,CAT_7,3795613.7021797965,0
133,22,44.47619047619048,13297.033333333333,No,Yes,7,776.0,0.0583588820563985,0.904059920569771,1048.0,1,SEG_2,CAT_3,2192290.036283704,0
129,2,186.0,3245.333333333333,No,Yes,3,7600.0,2.341824157764996,0.8929606868540475,296.0,0,SEG_2,CAT_4,161636.8569170308,0
86,62,16.62295081967213,23399.114285714284,No,Yes,7,23690.85714285714,1.0124681153987514,0.8701391011530099,1081.0,0,SEG_2,CAT_2,7845173.562415595,0
80,5,55.0,76858.90909090909,No,Yes,7,50972.6,0.6631970269017137,0.9193914471201654,281.0,0,SEG_1,CAT_6,8170361.730809008,0
81,24,9.608695652173912,10342.962962962964,No,Yes,5,11248.70588235294,1.0875709332648047,0.4000670580310715,283.0,0,SEG_1,CAT_6,1661602.0233774402,0
141,2,171.0,42725.0,No,Yes,2,65450.0,1.531889994148625,0.8823719508212181,293.0,1,SEG_2,CAT_2,740844.3516258274,0
388,4,179.0,10595.4,No,Yes,3,,0.0,0.8035311231992401,906.0,1,SEG_2,CAT_3,537183.6770336609,0
287,2,0.0,121960.33333333331,No,Yes,2,,0.0,1.0,268.0,1,SEG_4,CAT_3,2058253.6455213127,0
83,7,38.66666666666666,3833.375,No,Yes,3,4370.692307692308,1.1401682088739835,0.8991299951832281,296.0,0,SEG_2,CAT_11,591323.5520490974,0
751,5,76.75,24020.0,No,Yes,3,,0.0,0.2690190269489417,1039.0,0,SEG_1,CAT_1,1230786.1912643556,0
150,2,57.0,93753.5,No,Yes,4,108849.0,1.161012655527527,0.7733993751945089,188.0,1,SEG_1,CAT_3,2903269.427255615,0
101,16,14.066666666666666,12420.555555555557,No,Yes,6,10164.5,0.8183611396877936,0.4827602722789914,293.0,0,SEG_1,CAT_13,1379632.8981178591,0
135,6,104.0,19669.5,Yes,Yes,1,25086.0,1.2753755814840235,0.9212617979726502,636.0,1,SEG_1,CAT_2,886953.6004070357,0
188,4,38.66666666666666,29145.0,No,Yes,2,,0.0,0.5882473780778413,285.0,0,SEG_1,CAT_2,1160176.4134571815,0
311,1,0.0,7500.0,No,Yes,1,,0.0,1.0,292.0,1,SEG_1,CAT_2,141716.0603079606,0
116,10,65.88888888888889,69176.5,No,Yes,3,128033.0,1.850816389959018,0.9320258821595812,690.0,0,SEG_2,CAT_1,3504177.723679846,0
141,4,264.0,48544.88888888889,No,Yes,6,543.0,0.0111855235932836,0.9362111816393625,914.0,1,SEG_2,CAT_6,2376892.40063611,0
392,6,76.0,2144.8,No,Yes,3,,0.0,0.4647889489105807,753.0,1,SEG_1,CAT_1,285728.05910612387,0
81,2,222.0,66802.33333333333,Yes,Yes,2,37200.0,0.556866776110615,0.9200997274607148,284.0,0,SEG_1,CAT_2,1267230.008275549,1
183,22,41.80952380952381,68069.16666666667,Yes,Yes,7,,0.0,0.7657148281447972,1042.0,0,SEG_1,CAT_9,11089667.204495832,0
233,3,33.5,81734.66666666667,Yes,Yes,5,,0.0,0.6949427919366014,281.0,1,SEG_1,CAT_6,2596558.2921470297,0
302,1,0.0,128724.5,No,Yes,2,,0.0,1.0,283.0,1,SEG_1,CAT_2,1559564.8019133406,0
80,9,24.625,42020.85,No,Yes,5,53389.91666666666,1.270557750894298,0.8976775287596963,258.0,0,SEG_1,CAT_3,4173701.8681606688,0
92,119,8.661016949152541,60692.84393063584,No,Yes,11,34407.92857142857,0.5669190359699149,0.3830106051854653,1095.0,0,SEG_2,CAT_4,39146266.08021142,1
108,6,39.4,109469.83333333331,No,Yes,7,120236.0,1.09834825119249,0.8822051488527451,286.0,0,SEG_1,CAT_7,6280033.174678572,0
85,4,273.6666666666667,12266.75,No,Yes,3,10120.0,0.8249943954185094,0.9514034134076104,887.0,0,SEG_1,CAT_6,509682.0279416824,0
172,2,31.0,299023.5,No,Yes,3,598047.0,2.0,0.6494665129624225,184.0,0,SEG_1,CAT_2,5810536.472008219,0
786,1,0.0,8621.0,No,Yes,1,,0.0,1.0,767.0,1,SEG_2,CAT_2,152334.2626320913,0
191,1,0.0,84000.0,No,Yes,1,,0.0,1.0,172.0,1,SEG_1,CAT_3,729910.8192338994,0
90,55,18.83333333333333,22741.516129032258,No,Yes,5,21207.0,0.9325235784489644,0.910461490667872,1088.0,0,SEG_1,CAT_4,6730382.147395747,1
270,3,16.0,12356.333333333334,No,Yes,1,,0.0,0.5019886029898141,283.0,1,SEG_1,CAT_6,421650.0530488383,0
81,2,222.0,64730.5,No,Yes,4,3750.0,0.0579325047697762,0.9200997274607148,284.0,1,SEG_1,CAT_4,1569411.698862043,0
249,1,0.0,14655.0,No,Yes,2,,0.0,1.0,230.0,1,SEG_1,CAT_2,354056.2171004276,0
88,3,104.0,29183.5,No,Yes,5,17894.8,0.6131821063272054,0.9141397179753248,277.0,1,SEG_1,CAT_2,1446385.4801871392,1
123,9,22.375,95575.04347826086,No,Yes,7,36706.0,0.3840542328222849,0.6483731976118395,283.0,0,SEG_1,CAT_6,10211912.6230901,0
81,260,3.988416988416988,73855.2357142857,No,Yes,12,75609.625,1.0237544335042308,0.005803533377836,1095.0,0,SEG_4,CAT_6,92440233.11335948,1
160,7,37.833333333333336,2136.714285714286,No,Yes,2,2025.0,0.947716788125961,0.7921733058030573,368.0,1,SEG_1,CAT_2,220710.79796637184,0
113,4,57.66666666666666,84132.2,No,Yes,3,54673.66666666666,0.6498542373391718,0.8830649970692898,267.0,1,SEG_1,CAT_6,2294822.4259037394,0
170,2,133.0,34212.0,Yes,Yes,2,11724.0,0.3426867765696247,0.846325968762919,284.0,1,SEG_1,CAT_3,631124.948868225,0
206,9,11.125,118794.44444444444,No,Yes,6,,0.0,0.0551563880684293,276.0,1,SEG_2,CAT_1,5213286.380015081,0
98,9,24.875,125868.2,No,Yes,3,66541.66666666667,0.528661462280915,0.8112821860150211,278.0,0,SEG_2,CAT_1,6094445.597659727,0
86,25,42.083333333333336,11499.148148148148,No,Yes,8,6556.5,0.5701726697951861,0.9635213238099236,1077.0,0,SEG_2,CAT_3,3167455.1513564526,0
304,6,115.8,17037.333333333332,No,Yes,3,,0.0,0.7968540802962186,864.0,0,SEG_1,CAT_2,812796.9407723013,0
364,10,69.66666666666667,25455.222222222223,No,Yes,9,,0.0,0.6299467543503777,972.0,0,SEG_2,CAT_4,2472593.1850592275,0
115,7,27.0,23950.285714285717,Yes,Yes,3,10540.0,0.4400782573425906,0.7677223354532665,258.0,0,SEG_1,CAT_10,1120793.6428363794,0
522,1,0.0,12560.0,No,Yes,1,,0.0,1.0,503.0,1,SEG_1,CAT_3,192694.13419835365,0
301,1,0.0,6525.0,No,Yes,1,,0.0,1.0,282.0,1,SEG_1,CAT_2,124160.0260328878,0
258,19,40.22222222222222,39771.56,No,Yes,8,,0.0,0.5658577406236829,963.0,0,SEG_2,CAT_6,4809423.26510861,0
156,3,11.5,7586.5,No,Yes,3,7586.5,1.0,0.3582032679192563,160.0,1,SEG_1,CAT_2,362671.5609203968,0
300,1,0.0,14400.0,No,Yes,1,,0.0,1.0,281.0,1,SEG_1,CAT_4,217448.41152604492,0
134,5,141.5,48762.0,No,Yes,1,1896.6666666666667,0.0388964084054523,0.9308521298099371,681.0,1,SEG_2,CAT_2,1500332.1156878753,0
235,1,0.0,75600.0,No,Yes,1,,0.0,1.0,216.0,1,SEG_1,CAT_4,669646.9946050212,0
157,3,61.5,10052.25,No,Yes,2,855.0,0.0850555845706185,0.7860227036512258,261.0,0,SEG_1,CAT_2,447654.4749411433,0
141,13,76.66666666666667,17371.125,No,Yes,6,27018.0,1.555339680072534,0.9378065518982602,1042.0,0,SEG_1,CAT_3,1658096.984459345,1
646,3,189.5,19935.666666666668,No,Yes,2,,0.0,0.6405864364138265,1006.0,1,SEG_2,CAT_6,583457.9119650931,0
403,7,105.5,84203.77777777778,No,Yes,8,,0.0,0.721953065885575,1017.0,1,SEG_2,CAT_2,10431864.731200514,0
102,9,24.5,12376.916666666666,No,Yes,3,13325.857142857143,1.0766701838387709,0.7514416630042999,279.0,0,SEG_2,CAT_8,1036049.1592611936,0
171,3,383.5,6940.75,No,Yes,3,1680.0,0.242048769945611,0.9302266863800446,919.0,1,SEG_1,CAT_5,337979.92817975953,0
95,19,11.27777777777778,50579.181818181816,Yes,Yes,4,37196.61538461538,0.7354135446145993,0.3500115154677374,279.0,0,SEG_1,CAT_3,8017351.876131822,0
127,4,57.0,70678.7,No,Yes,5,17786.0,0.2516458282339658,0.8374952610964106,279.0,1,SEG_1,CAT_6,3592778.9923839928,0
419,4,2.333333333333333,30563.75,No,Yes,1,,0.0,0.1767943421701552,407.0,1,SEG_2,CAT_13,907187.1116555817,0
93,5,41.75,193627.2,No,Yes,3,54283.0,0.2803480089574192,0.8683448330850242,241.0,1,SEG_4,CAT_12,4721253.356931262,0
84,19,6.555555555555555,20767.03846153846,Yes,Yes,6,18346.666666666668,0.8834512778818012,0.1763562915084115,183.0,0,SEG_1,CAT_2,2809006.326016511,0
184,3,56.5,30661.0,No,Yes,1,,0.0,0.7233412515911685,278.0,1,SEG_1,CAT_1,764801.5648766862,0
525,5,71.0,19948.5,No,Yes,3,,0.0,0.249285312803159,790.0,1,SEG_2,CAT_2,898608.8412078471,0
91,61,16.983333333333334,10135.406976744183,No,Yes,8,7756.666666666667,0.7653039176882027,0.8806399418876585,1091.0,0,SEG_2,CAT_6,4306899.725386679,0
92,10,22.0,17220.260869565216,No,Yes,7,20419.42857142857,1.1857792820965627,0.8325108967463882,271.0,0,SEG_1,CAT_1,2182215.3029275797,0
104,8,23.571428571428573,22168.0,No,Yes,3,19478.5,0.8786764705882353,0.7682564900258279,250.0,1,SEG_1,CAT_2,1262552.4920588846,1
296,1,0.0,27081.0,No,Yes,2,,0.0,1.0,277.0,1,SEG_1,CAT_2,546831.7543443037,0
1099,2,2.0,56980.0,No,Yes,3,,0.0,0.0329779363355707,1082.0,1,SEG_1,CAT_6,1410177.6587678008,0
213,2,81.0,138972.5,No,Yes,3,,0.0,0.7487861688885518,275.0,0,SEG_1,CAT_2,2879134.497099582,0
120,17,11.0,15374.85,No,Yes,2,90750.0,5.902496609723022,0.2090100833793423,277.0,1,SEG_1,CAT_1,1788624.7217930378,0
123,16,56.13333333333333,50867.681818181816,No,Yes,2,110992.0,2.1819748027189974,0.9315349408213216,946.0,0,SEG_1,CAT_2,5471427.443852611,1
506,1,0.0,136714.4,No,Yes,4,,0.0,1.0,487.0,1,SEG_2,CAT_6,3481062.241752298,0
130,15,11.142857142857142,67929.25806451614,No,Yes,8,45895.25,0.6756330233492432,0.1305354398183386,267.0,1,SEG_1,CAT_5,9742473.967637388,0
172,3,36.0,8635.0,No,Yes,3,4757.0,0.5508975101331789,0.6286150340994091,225.0,0,SEG_1,CAT_6,399151.25666381494,0
294,1,0.0,114620.0,No,Yes,3,,0.0,1.0,275.0,1,SEG_1,CAT_2,2473588.638950557,0
136,6,9.2,19110.83333333333,No,Yes,4,17813.0,0.9320891292024592,0.2342776133231492,163.0,1,SEG_1,CAT_6,1418527.505561447,0
704,13,11.0,75314.78947368421,No,Yes,5,,0.0,4.504300179514336e-06,817.0,1,SEG_2,CAT_1,6817982.322921953,0
80,12,78.0909090909091,22032.16129032258,Yes,Yes,9,17128.95238095238,0.7774522052212878,0.9658282350120048,920.0,0,SEG_1,CAT_2,3474576.990910009,0
185,79,11.397435897435898,62363.58646616541,No,Yes,11,,0.0,0.0052366928035264,1055.0,1,SEG_1,CAT_4,32339271.81110643,0
162,16,8.6,16904.708333333332,No,Yes,7,18119.375,1.0718537488323028,0.0083684430240488,272.0,0,SEG_1,CAT_2,2221087.520539799,0
156,6,100.2,21337.285714285717,No,Yes,4,2250.0,0.1054492136501496,0.903947012562919,638.0,1,SEG_1,CAT_2,1038519.4575632354,0
122,3,86.0,9749.333333333334,No,Yes,1,10259.0,1.052277078774617,0.8739811236785033,275.0,0,SEG_1,CAT_2,352168.23126547434,0
137,16,49.93333333333333,51626.44827586207,No,Yes,5,55269.5,1.0705656082454396,0.9170063470958192,867.0,1,SEG_1,CAT_6,7145101.2846971,0
340,6,151.8,26716.764705882357,No,Yes,6,,0.0,0.8601798176461934,1080.0,1,SEG_2,CAT_3,2456606.547445595,0
612,20,26.31578947368421,95046.03333333334,No,Yes,6,,0.0,6.90441965647227e-05,1093.0,1,SEG_2,CAT_3,12896405.572526561,0
324,66,11.861538461538462,2634.014285714285,No,Yes,3,,0.0,5.75703758924002e-07,1076.0,1,SEG_2,CAT_1,1196544.4224514847,0
130,2,47.0,152471.33333333334,No,Yes,6,152471.33333333334,1.0,0.7790316349191547,158.0,1,SEG_1,CAT_6,4503841.680103471,0
149,10,88.55555555555556,71054.8,No,Yes,1,31638.0,0.4452619668199755,0.9277575283279216,927.0,1,SEG_1,CAT_2,3617283.052859381,0
785,2,245.0,18438.0,No,Yes,1,,0.0,0.6470062173746595,1011.0,1,SEG_1,CAT_2,418981.39121542877,1
233,1,0.0,174094.0,No,Yes,0,,0.0,1.0,214.0,1,SEG_2,CAT_15,1971762.9433830744,0
99,21,47.7,11341.807692307691,No,Yes,4,8908.333333333334,0.7854421072026461,0.9530603988275524,1034.0,0,SEG_1,CAT_2,1725835.5029766657,1
199,13,72.25,71931.2,No,Yes,4,,0.0,0.8903202556343824,1047.0,1,SEG_1,CAT_3,5258447.63060982,0
105,3,80.5,113136.88888888888,No,Yes,8,2537.5,0.0224285820913112,0.8852987609218811,247.0,0,SEG_1,CAT_6,4909912.653300374,0
86,2,182.0,7644.0,No,Yes,3,8190.0,1.0714285714285714,0.912952533308406,249.0,1,SEG_1,CAT_6,300018.8984062845,0
81,44,23.74418604651163,24643.75806451613,No,Yes,3,20526.8,0.8329411425912339,0.9506011838017242,1083.0,0,SEG_2,CAT_1,7316011.548420025,1
88,26,37.64,7811.740740740741,No,Yes,4,16674.0,2.134479439779629,0.9579224935558504,1010.0,1,SEG_2,CAT_1,1318291.6806339235,0
171,5,15.75,13925.333333333334,No,Yes,4,11304.666666666666,0.8118058215243201,0.5920745492442737,215.0,0,SEG_2,CAT_1,725961.0419450596,0
81,13,12.666666666666666,30212.058823529413,No,Yes,5,25448.92857142857,0.8423434073155163,0.7405525686882449,214.0,0,SEG_2,CAT_8,2700486.895424206,1
115,10,101.0,67731.94444444444,No,Yes,8,34914.0,0.5154731683310436,0.9541025459723508,1005.0,0,SEG_1,CAT_3,5942789.158416318,0
273,2,17.0,13223.333333333334,No,Yes,2,,0.0,0.3900861557756747,271.0,0,SEG_1,CAT_2,441927.8331751983,0
